35001,3
35003,0
35005,4
35007,0
35009,5
35011,1
35013,0
35015,2
35017,5
35019,3
35021,0
35023,4
35025,0
35027,1
35029,6
35031,0
35033,1
35035,6
35037,1
35039,0
35041,1
35043,0
35045,1
35047,0
35049,1
35051,1
35053,0
35055,1
35057,3
35059,0
35061,4
